period,temp_max_mean,temp_max_std,temp_mean_mean,temp_mean_std,humidity_mean_mean,humidity_mean_std,humidity_min_mean,humidity_min_std,rain_mm_mean,rain_mm_std,light_mean_mean,light_mean_std
137,26.539516129032258,1.3459781788961205,20.586671146953403,0.6552579195096243,76.86586021505374,3.410278048801602,52.50000000000001,4.5496794758898496,0.03870967741935484,0.18198428385410778,395.2110215053764,29.64200947666586
138,26.391935483870967,1.436755417262193,20.5245855734767,0.693210230894481,76.82088933691756,3.3871264166646693,52.60645161290323,4.555038271619019,0.041935483870967745,0.18216145503076314,392.3984094982079,30.47040581877947
139,26.31612903225807,1.4746404701245088,20.470430107526884,0.6922094654080975,76.80059363799283,3.382539561147585,52.785483870967745,4.674464203670604,0.041935483870967745,0.18216145503076314,389.80286738351253,30.66067357157354
140,26.32688172043011,1.4772388997806312,20.443033154121864,0.6791115155945564,76.67708333333333,3.433735859966302,52.65564516129034,4.660323261666063,0.041935483870967745,0.18216145503076314,387.9406362007168,30.416075872555442
141,26.33655913978495,1.4827678032729663,20.41712589605735,0.6707811724117116,76.4627688172043,3.5431649094829774,52.455107526881726,4.805409604761499,0.041935483870967745,0.18216145503076314,388.681899641577,31.080316786701385
142,26.37930107526882,1.4999318980956204,20.388900089605734,0.6374899166314971,76.29817428315411,3.645124399733131,52.30349462365592,4.769553697477185,0.041935483870967745,0.18216145503076314,389.07829301075265,31.181010857213508
143,26.332526881720437,1.4928554462882684,20.352710573476703,0.6234734728304492,76.10676523297491,3.6501629438133727,52.21801075268818,4.764657257491038,0.041935483870967745,0.18216145503076314,388.24607974910396,31.310757663749083
144,26.342204301075274,1.498622724932659,20.362836021505377,0.6249495252501046,75.6833221326165,3.4640349092812084,52.000268817204315,4.94808767955741,0.035483870967741936,0.17990439515990006,387.8086917562724,31.100464116737207
145,26.365591397849467,1.5068020802217437,20.323252688172047,0.6264242163029977,75.39926075268819,3.26140258278825,51.568817204301084,4.840787818373056,0.035483870967741936,0.17990439515990006,387.4030017921147,30.972121648746302
146,26.322043010752694,1.488588612527877,20.294052419354834,0.6162636499388701,75.26206317204301,3.3631721374131907,51.60672043010754,4.797303650158907,0.035483870967741936,0.17990439515990006,386.1056227598566,30.15080361346348
147,26.2994623655914,1.4749794968503913,20.292260304659496,0.616140820447739,74.98527105734767,3.3859260464058134,51.441397849462376,4.927701122354569,0.035483870967741936,0.17990439515990006,384.89471326164875,29.625386985390165
148,26.255107526881723,1.467652253158328,20.305667562724015,0.6142053162824151,74.61754032258064,2.984566040670466,51.287365591397865,4.885591472100186,0.0032258064516129032,0.017960530202677495,384.0509632616488,29.681809970024148
149,26.147043010752693,1.56708113369088,20.235987903225805,0.6612671879718076,74.65678763440859,3.0281970366243995,51.43575268817206,5.176304270042223,0.0032258064516129032,0.017960530202677495,382.83120519713265,30.678331273185115
150,25.974462365591403,1.573979586383272,20.1440188172043,0.7008852513720774,74.8127240143369,2.936876427154589,51.61317204301076,5.13453889802585,0.0032258064516129032,0.017960530202677495,380.0211693548388,29.81321259850039
151,25.94543010752689,1.5665275332865376,20.079110663082435,0.7171705622970461,74.52861783154121,3.4167772417158067,51.05188172043012,6.171565512747654,0.0032258064516129032,0.017960530202677495,380.6795474910395,30.651001604067037
152,25.94220430107527,1.5644383317685653,20.027307347670252,0.7206541947421518,74.24867831541219,3.5873355299136374,50.70752688172043,6.386470564592108,0.0032258064516129032,0.017960530202677495,381.5355062724015,31.369123220860182
153,25.878494623655918,1.6130382739161153,19.976971326164872,0.7359338829883724,74.131978046595,3.5454644357033986,50.59623655913979,6.308144661316857,0.0032258064516129032,0.0179605302026775,380.1400089605736,32.087744072451166
154,25.868817204301074,1.6094612736558316,19.95135528673835,0.7266750106746974,73.98894489247313,3.480487131248743,50.59139784946237,6.310002158489598,0.0032258064516129032,0.0179605302026775,379.9579973118281,32.097910603740836
155,25.762365591397845,1.582970530024085,19.909632616487453,0.6973951373196419,73.96775313620073,3.4753705966412145,50.85752688172043,6.279444476947632,0.0032258064516129032,0.0179605302026775,377.7968189964159,31.95607785440629
156,25.658333333333328,1.5811256538723715,19.84899193548387,0.6613800038366574,73.99942876344086,3.4755414858723555,51.11801075268817,6.349765997720425,0.0032258064516129032,0.0179605302026775,376.51568100358435,31.34948617282831
157,25.614784946236554,1.5352519845009092,19.808758960573478,0.6496016030732883,73.75154569892474,3.4304121193664026,51.05268817204302,6.393970824395886,0.0032258064516129032,0.0179605302026775,376.36413530465956,31.324225798364285
158,25.422849462365583,1.5182103983374877,19.719646057347667,0.6346589844487752,73.61671146953407,3.5511266584676027,51.39220430107527,6.458938299796142,0.0032258064516129032,0.0179605302026775,373.2002688172044,29.99530826689224
159,25.24946236559139,1.5901067624939635,19.63308691756272,0.6512243767911752,73.56926523297493,3.5542930473734042,51.70752688172043,6.533553835153261,0.0032258064516129032,0.0179605302026775,370.19209229390685,28.180858188117615
160,25.13494623655913,1.6480072413019047,19.590703405017923,0.6793679328906225,73.57197580645163,3.558302297550501,51.90349462365592,6.76820924336764,0.0032258064516129032,0.0179605302026775,367.2037410394266,28.405960913882456
161,25.16478494623655,1.6561749070012641,19.59369399641577,0.6787105215773838,73.53373655913981,3.5269290284505153,51.895430107526884,6.767685281401636,0.0032258064516129032,0.0179605302026775,367.3241487455198,28.409085889257273
162,25.20349462365591,1.6805309100950652,19.59871191756272,0.6837108284869607,73.4221214157706,3.644609141025029,51.84784946236559,6.797472286099204,0.0032258064516129032,0.0179605302026775,367.4747983870968,28.529410568172164
163,25.280913978494617,1.6986557778469729,19.561335125448032,0.7103192960564119,73.44702060931898,3.649833690214906,51.56075268817204,6.776898119219409,0.0032258064516129032,0.0179605302026775,368.0616039426524,28.61549674462087
164,25.2502688172043,1.6830286906279122,19.542573924731183,0.7033398430194616,73.17026209677417,4.012204988029512,51.500268817204294,6.8094951694208286,0.0032258064516129032,0.0179605302026775,368.5201612903226,28.875021341874266
165,25.24059139784946,1.6873038184118596,19.510495071684584,0.7056502988804271,73.1812275985663,4.016287471711008,51.48817204301075,6.8031255664670995,0.0032258064516129032,0.0179605302026775,368.17081093189967,29.08975209647874
166,25.313978494623658,1.6306318178693897,19.524451164874552,0.6987523257051685,72.91705869175627,3.579125484308895,51.04059139784946,6.254239207490878,0.0032258064516129032,0.0179605302026775,368.82459677419354,28.11345930733166
167,25.268817204301072,1.6453441153948671,19.465938620071682,0.7193937298618075,72.90508512544802,3.5732299566471397,51.097849462365595,6.282728001987147,0.0032258064516129032,0.0179605302026775,368.4884632616488,28.482776800880107
168,25.410752688172042,1.6880423594117715,19.47239023297491,0.7215746399546302,72.66586021505377,3.561034307213558,50.718010752688166,6.369307951525189,0.0032258064516129032,0.0179605302026775,370.49059139784947,28.97574139525228
169,25.534139784946234,1.6721096605324306,19.499921594982077,0.7268786783815828,72.3281025985663,3.550496495702226,50.437365591397835,6.392154794836164,0.0,0.3441994805962788,372.71370967741933,29.33022160613979
170,25.554301075268814,1.6626547142821722,19.461771953405012,0.7483462528509428,72.31327284946236,3.5302140044880987,50.32930107526881,6.279504016952672,0.0,0.3441994805962788,372.66644265232975,29.371360315615423
171,25.325806451612902,1.9439487719477053,19.361592741935482,0.8290849737067831,72.62855062724014,4.035991366566884,51.06075268817204,7.571924627380017,0.0,0.3441994805962788,370.4386200716846,32.51075397799971
172,25.292741935483868,1.9177916287185104,19.346886200716845,0.8169657784973895,72.40582437275987,4.2819770967892055,50.81532258064516,7.854976335152542,0.0,0.3441994805962788,369.18492383512546,30.992095641599054
173,25.23064516129032,1.8711929091426696,19.29064740143369,0.7789732511034237,72.37930107526881,4.289197470111145,50.59032258064515,7.9451889987467545,0.0,0.3441994805962788,369.00694444444446,30.80864726453559
174,25.266935483870963,1.8943709058767395,19.295284498207884,0.7840321642995666,72.25053763440862,4.325279704100192,50.17983870967741,8.236032164000552,0.0,0.3441994805962788,369.9681899641578,31.334844020079487
175,25.23629032258064,1.8670368536542676,19.300772849462366,0.7940217756637699,72.13518145161291,4.410861228654293,50.33870967741935,8.175578059862387,0.0,0.3441994805962788,369.3419578853046,30.99419289390751
176,25.10322580645161,1.867571305371006,19.272972670250894,0.7944135362940195,72.25062724014339,4.492758161256711,50.870161290322585,8.434004632426102,0.0,0.3441994805962788,367.1081989247312,31.877431207925195
177,25.01801075268817,1.8725837477862288,19.19466845878136,0.8324381020280734,72.7066308243728,5.0287951297636315,51.337096774193554,8.601612908266446,0.0032258064516129032,0.01796053020267749,364.96247759856635,32.831770825766924
178,25.011559139784943,1.8664852062337933,19.174999999999997,0.8122571999913311,72.68778001792116,5.03817759414327,51.41532258064516,8.555311891400558,0.0032258064516129032,0.01796053020267749,365.0020161290323,32.85032217546317
179,25.063978494623658,1.912347049193514,19.15628360215054,0.7889433715274082,72.37200940860214,5.349675411048793,51.16612903225807,8.70089925521853,0.0032258064516129032,0.01796053020267749,366.2588485663083,33.7599215102514
180,25.18172043010753,1.9045151265830138,19.167954749103945,0.7857687332788567,71.96338485663084,5.351373426857863,50.52016129032258,8.519151022243058,0.0032258064516129032,0.01796053020267749,368.7928987455197,34.71030371312953
181,25.30430107526882,1.90331687938955,19.22299507168459,0.7957093654945603,71.66925403225805,5.403029106996067,50.15806451612903,8.64348836576022,0.0032258064516129032,0.01796053020267749,370.4991039426523,34.896832685245
182,25.375268817204304,1.9662434618465947,19.27353270609319,0.8258786001810379,71.69443324372759,5.373004527998149,50.48467741935483,8.131084074451971,0.0032258064516129032,0.01796053020267749,369.9840949820789,34.132669668152914
183,25.242204301075272,2.0006444974102524,19.24923835125448,0.838981387369578,71.82709453405019,5.328946247550025,50.9766129032258,8.045886463186926,0.0032258064516129032,0.017960530202677495,367.49283154121866,33.19986509881204
184,25.34462365591398,2.0029752734960455,19.274092741935487,0.8429991881088008,71.62224462365592,5.379552603915658,50.68064516129032,8.127806463199393,0.0032258064516129032,0.017960530202677495,368.7000448028674,32.974073798763484
185,25.426075268817208,2.0924619359512895,19.277520161290326,0.8455171773883297,71.3489247311828,5.500734736828885,50.40161290322581,8.36180536597777,0.0032258064516129032,0.017960530202677495,370.00201612903226,34.031114924869414
186,25.463172043010758,2.086598301810456,19.23705197132617,0.8512929687445117,71.38974014336918,5.529227913442442,50.362903225806456,8.346638222880872,0.0032258064516129032,0.017960530202677495,370.80633960573476,33.77311237927843
